zip,cases,city,stabb,place,deaths,tests,deathcount,populationcount,casesper100000,casesbyzipcodesummarytable,zip_cd,patient_count,population,percentage,zipcode
56218,43,"","MI","Minnesota",,,,"","",,,"","","",
56219,66,"","MI","Minnesota",,,,"","",,,"","","",
56220,315,"","MI","Minnesota",,,,"","",,,"","","",
56221,74,"","MI","Minnesota",,,,"","",,,"","","",
56222,231,"","MI","Minnesota",,,,"","",,,"","","",
56223,107,"","MI","Minnesota",,,,"","",,,"","","",
56224,20,"","MI","Minnesota",,,,"","",,,"","","",
56225,80,"","MI","Minnesota",,,,"","",,,"","","",
56226,14,"","MI","Minnesota",,,,"","",,,"","","",
56227,9,"","MI","Minnesota",,,,"","",,,"","","",
56228,69,"","MI","Minnesota",,,,"","",,,"","","",
56229,163,"","MI","Minnesota",,,,"","",,,"","","",
56230,74,"","MI","Minnesota",,,,"","",,,"","","",
56231,24,"","MI","Minnesota",,,,"","",,,"","","",
56232,290,"","MI","Minnesota",,,,"","",,,"","","",
56235,29,"","MI","Minnesota",,,,"","",,,"","","",
56236,33,"","MI","Minnesota",,,,"","",,,"","","",
56237,44,"","MI","Minnesota",,,,"","",,,"","","",
56239,92,"","MI","Minnesota",,,,"","",,,"","","",
56240,80,"","MI","Minnesota",,,,"","",,,"","","",
56241,359,"","MI","Minnesota",,,,"","",,,"","","",
56243,128,"","MI","Minnesota",,,,"","",,,"","","",
56244,110,"","MI","Minnesota",,,,"","",,,"","","",
56245,43,"","MI","Minnesota",,,,"","",,,"","","",
56248,53,"","MI","Minnesota",,,,"","",,,"","","",
56249,15,"","MI","Minnesota",,,,"","",,,"","","",
56251,133,"","MI","Minnesota",,,,"","",,,"","","",
56252,144,"","MI","Minnesota",,,,"","",,,"","","",
56253,82,"","MI","Minnesota",,,,"","",,,"","","",
56255,37,"","MI","Minnesota",,,,"","",,,"","","",
56256,244,"","MI","Minnesota",,,,"","",,,"","","",
56257,24,"","MI","Minnesota",,,,"","",,,"","","",
56258,1947,"","MI","Minnesota",,,,"","",,,"","","",
56260,85,"","MI","Minnesota",,,,"","",,,"","","",
56262,64,"","MI","Minnesota",,,,"","",,,"","","",
56263,53,"","MI","Minnesota",,,,"","",,,"","","",
56264,304,"","MI","Minnesota",,,,"","",,,"","","",
56265,927,"","MI","Minnesota",,,,"","",,,"","","",
56266,114,"","MI","Minnesota",,,,"","",,,"","","",
56267,513,"","MI","Minnesota",,,,"","",,,"","","",
56270,104,"","MI","Minnesota",,,,"","",,,"","","",
56271,96,"","MI","Minnesota",,,,"","",,,"","","",
56273,568,"","MI","Minnesota",,,,"","",,,"","","",
56274,12,"","MI","Minnesota",,,,"","",,,"","","",
56276,15,"","MI","Minnesota",,,,"","",,,"","","",
56277,261,"","MI","Minnesota",,,,"","",,,"","","",
56278,257,"","MI","Minnesota",,,,"","",,,"","","",
56279,148,"","MI","Minnesota",,,,"","",,,"","","",
56280,47,"","MI","Minnesota",,,,"","",,,"","","",
56281,88,"","MI","Minnesota",,,,"","",,,"","","",
56282,165,"","MI","Minnesota",,,,"","",,,"","","",
56283,623,"","MI","Minnesota",,,,"","",,,"","","",
56284,213,"","MI","Minnesota",,,,"","",,,"","","",
56285,98,"","MI","Minnesota",,,,"","",,,"","","",
56287,7,"","MI","Minnesota",,,,"","",,,"","","",
56288,444,"","MI","Minnesota",,,,"","",,,"","","",
56289,77,"","MI","Minnesota",,,,"","",,,"","","",
56291,38,"","MI","Minnesota",,,,"","",,,"","","",
56292,49,"","MI","Minnesota",,,,"","",,,"","","",
56293,105,"","MI","Minnesota",,,,"","",,,"","","",
56294,8,"","MI","Minnesota",,,,"","",,,"","","",
56295,26,"","MI","Minnesota",,,,"","",,,"","","",
56296,177,"","MI","Minnesota",,,,"","",,,"","","",
56297,72,"","MI","Minnesota",,,,"","",,,"","","",
56301,3734,"","MI","Minnesota",,,,"","",,,"","","",
56302,45,"","MI","Minnesota",,,,"","",,,"","","",
56303,2802,"","MI","Minnesota",,,,"","",,,"","","",
56304,2397,"","MI","Minnesota",,,,"","",,,"","","",
56307,673,"","MI","Minnesota",,,,"","",,,"","","",
56308,2673,"","MI","Minnesota",,,,"","",,,"","","",
56309,137,"","MI","Minnesota",,,,"","",,,"","","",
56310,581,"","MI","Minnesota",,,,"","",,,"","","",
56311,41,"","MI","Minnesota",,,,"","",,,"","","",
56312,234,"","MI","Minnesota",,,,"","",,,"","","",
56313,0,"","MI","Minnesota",,,,"","",,,"","","",
56314,127,"","MI","Minnesota",,,,"","",,,"","","",
56315,135,"","MI","Minnesota",,,,"","",,,"","","",
56316,121,"","MI","Minnesota",,,,"","",,,"","","",
56317,7,"","MI","Minnesota",,,,"","",,,"","","",
56318,130,"","MI","Minnesota",,,,"","",,,"","","",
56319,108,"","MI","Minnesota",,,,"","",,,"","","",
56320,1083,"","MI","Minnesota",,,,"","",,,"","","",
56321,167,"","MI","Minnesota",,,,"","",,,"","","",
56323,31,"","MI","Minnesota",,,,"","",,,"","","",
56324,79,"","MI","Minnesota",,,,"","",,,"","","",
56325,17,"","MI","Minnesota",,,,"","",,,"","","",
56326,173,"","MI","Minnesota",,,,"","",,,"","","",
56327,46,"","MI","Minnesota",,,,"","",,,"","","",
56328,13,"","MI","Minnesota",,,,"","",,,"","","",
56329,846,"","MI","Minnesota",,,,"","",,,"","","",
56330,159,"","MI","Minnesota",,,,"","",,,"","","",
56331,193,"","MI","Minnesota",,,,"","",,,"","","",
56332,123,"","MI","Minnesota",,,,"","",,,"","","",
56333,16,"","MI","Minnesota",,,,"","",,,"","","",
56334,430,"","MI","Minnesota",,,,"","",,,"","","",
56335,23,"","MI","Minnesota",,,,"","",,,"","","",
56336,162,"","MI","Minnesota",,,,"","",,,"","","",
56338,140,"","MI","Minnesota",,,,"","",,,"","","",
56339,77,"","MI","Minnesota",,,,"","",,,"","","",
56340,262,"","MI","Minnesota",,,,"","",,,"","","",
56341,0,"","MI","Minnesota",,,,"","",,,"","","",
56342,188,"","MI","Minnesota",,,,"","",,,"","","",
56343,66,"","MI","Minnesota",,,,"","",,,"","","",
56344,7,"","MI","Minnesota",,,,"","",,,"","","",
56345,1350,"","MI","Minnesota",,,,"","",,,"","","",
56347,906,"","MI","Minnesota",,,,"","",,,"","","",
56349,57,"","MI","Minnesota",,,,"","",,,"","","",
56350,19,"","MI","Minnesota",,,,"","",,,"","","",
56352,774,"","MI","Minnesota",,,,"","",,,"","","",
56353,730,"","MI","Minnesota",,,,"","",,,"","","",
56354,131,"","MI","Minnesota",,,,"","",,,"","","",
56355,52,"","MI","Minnesota",,,,"","",,,"","","",
56356,47,"","MI","Minnesota",,,,"","",,,"","","",
56357,81,"","MI","Minnesota",,,,"","",,,"","","",
56358,215,"","MI","Minnesota",,,,"","",,,"","","",
56359,204,"","MI","Minnesota",,,,"","",,,"","","",
56360,416,"","MI","Minnesota",,,,"","",,,"","","",
56361,233,"","MI","Minnesota",,,,"","",,,"","","",
56362,714,"","MI","Minnesota",,,,"","",,,"","","",
56363,17,"","MI","Minnesota",,,,"","",,,"","","",
56364,610,"","MI","Minnesota",,,,"","",,,"","","",
56367,752,"","MI","Minnesota",,,,"","",,,"","","",
56368,501,"","MI","Minnesota",,,,"","",,,"","","",
56369,105,"","MI","Minnesota",,,,"","",,,"","","",
56371,13,"","MI","Minnesota",,,,"","",,,"","","",
56372,0,"","MI","Minnesota",,,,"","",,,"","","",
56373,346,"","MI","Minnesota",,,,"","",,,"","","",
56374,1148,"","MI","Minnesota",,,,"","",,,"","","",
56375,100,"","MI","Minnesota",,,,"","",,,"","","",
56376,49,"","MI","Minnesota",,,,"","",,,"","","",
56377,2450,"","MI","Minnesota",,,,"","",,,"","","",
56378,890,"","MI","Minnesota",,,,"","",,,"","","",
56379,2037,"","MI","Minnesota",,,,"","",,,"","","",
56381,165,"","MI","Minnesota",,,,"","",,,"","","",
56382,139,"","MI","Minnesota",,,,"","",,,"","","",
56384,47,"","MI","Minnesota",,,,"","",,,"","","",
56385,46,"","MI","Minnesota",,,,"","",,,"","","",
56386,45,"","MI","Minnesota",,,,"","",,,"","","",
56387,1010,"","MI","Minnesota",,,,"","",,,"","","",
56388,0,"","MI","Minnesota",,,,"","",,,"","","",
56389,10,"","MI","Minnesota",,,,"","",,,"","","",
56393,0,"","MI","Minnesota",,,,"","",,,"","","",
56395,0,"","MI","Minnesota",,,,"","",,,"","","",
56396,0,"","MI","Minnesota",,,,"","",,,"","","",
56397,0,"","MI","Minnesota",,,,"","",,,"","","",
56398,0,"","MI","Minnesota",,,,"","",,,"","","",
56399,0,"","MI","Minnesota",,,,"","",,,"","","",
56401,2296,"","MI","Minnesota",,,,"","",,,"","","",
56425,788,"","MI","Minnesota",,,,"","",,,"","","",
56430,0,"","MI","Minnesota",,,,"","",,,"","","",
56431,710,"","MI","Minnesota",,,,"","",,,"","","",
56433,132,"","MI","Minnesota",,,,"","",,,"","","",
56434,12,"","MI","Minnesota",,,,"","",,,"","","",
56435,159,"","MI","Minnesota",,,,"","",,,"","","",
56436,0,"","MI","Minnesota",,,,"","",,,"","","",
56437,64,"","MI","Minnesota",,,,"","",,,"","","",
56438,276,"","MI","Minnesota",,,,"","",,,"","","",
56440,150,"","MI","Minnesota",,,,"","",,,"","","",
56441,196,"","MI","Minnesota",,,,"","",,,"","","",
56442,222,"","MI","Minnesota",,,,"","",,,"","","",
56443,98,"","MI","Minnesota",,,,"","",,,"","","",
56444,171,"","MI","Minnesota",,,,"","",,,"","","",
56446,132,"","MI","Minnesota",,,,"","",,,"","","",
56447,73,"","MI","Minnesota",,,,"","",,,"","","",
56448,33,"","MI","Minnesota",,,,"","",,,"","","",
56449,134,"","MI","Minnesota",,,,"","",,,"","","",
56450,71,"","MI","Minnesota",,,,"","",,,"","","",
56452,117,"","MI","Minnesota",,,,"","",,,"","","",
56453,33,"","MI","Minnesota",,,,"","",,,"","","",
56455,99,"","MI","Minnesota",,,,"","",,,"","","",
56456,0,"","MI","Minnesota",,,,"","",,,"","","",
56458,22,"","MI","Minnesota",,,,"","",,,"","","",
56459,0,"","MI","Minnesota",,,,"","",,,"","","",
56461,235,"","MI","Minnesota",,,,"","",,,"","","",
56464,429,"","MI","Minnesota",,,,"","",,,"","","",
56465,173,"","MI","Minnesota",,,,"","",,,"","","",
56466,261,"","MI","Minnesota",,,,"","",,,"","","",
56467,149,"","MI","Minnesota",,,,"","",,,"","","",
56468,335,"","MI","Minnesota",,,,"","",,,"","","",
56469,72,"","MI","Minnesota",,,,"","",,,"","","",
56470,891,"","MI","Minnesota",,,,"","",,,"","","",
56472,641,"","MI","Minnesota",,,,"","",,,"","","",
56473,291,"","MI","Minnesota",,,,"","",,,"","","",
56474,310,"","MI","Minnesota",,,,"","",,,"","","",
56475,113,"","MI","Minnesota",,,,"","",,,"","","",
56477,205,"","MI","Minnesota",,,,"","",,,"","","",
56478,0,"","MI","Minnesota",,,,"","",,,"","","",
56479,473,"","MI","Minnesota",,,,"","",,,"","","",
56481,157,"","MI","Minnesota",,,,"","",,,"","","",
56482,445,"","MI","Minnesota",,,,"","",,,"","","",
56484,315,"","MI","Minnesota",,,,"","",,,"","","",
56501,1591,"","MI","Minnesota",,,,"","",,,"","","",
56502,36,"","MI","Minnesota",,,,"","",,,"","","",
56510,164,"","MI","Minnesota",,,,"","",,,"","","",
56511,168,"","MI","Minnesota",,,,"","",,,"","","",
56514,342,"","MI","Minnesota",,,,"","",,,"","","",
56515,261,"","MI","Minnesota",,,,"","",,,"","","",
56516,28,"","MI","Minnesota",,,,"","",,,"","","",
56517,15,"","MI","Minnesota",,,,"","",,,"","","",
56518,33,"","MI","Minnesota",,,,"","",,,"","","",
56519,27,"","MI","Minnesota",,,,"","",,,"","","",
56520,477,"","MI","Minnesota",,,,"","",,,"","","",
56521,69,"","MI","Minnesota",,,,"","",,,"","","",
56522,50,"","MI","Minnesota",,,,"","",,,"","","",
56523,54,"","MI","Minnesota",,,,"","",,,"","","",
56524,41,"","MI","Minnesota",,,,"","",,,"","","",
56525,18,"","MI","Minnesota",,,,"","",,,"","","",
56527,65,"","MI","Minnesota",,,,"","",,,"","","",
56528,93,"","MI","Minnesota",,,,"","",,,"","","",
56529,555,"","MI","Minnesota",,,,"","",,,"","","",
56531,140,"","MI","Minnesota",,,,"","",,,"","","",
56533,31,"","MI","Minnesota",,,,"","",,,"","","",
56534,63,"","MI","Minnesota",,,,"","",,,"","","",
56535,100,"","MI","Minnesota",,,,"","",,,"","","",
56536,46,"","MI","Minnesota",,,,"","",,,"","","",
56537,1520,"","MI","Minnesota",,,,"","",,,"","","",
56538,12,"","MI","Minnesota",,,,"","",,,"","","",
56540,187,"","MI","Minnesota",,,,"","",,,"","","",
56541,0,"","MI","Minnesota",,,,"","",,,"","","",
56542,218,"","MI","Minnesota",,,,"","",,,"","","",
56543,26,"","MI","Minnesota",,,,"","",,,"","","",
56544,466,"","MI","Minnesota",,,,"","",,,"","","",
56545,58,"","MI","Minnesota",,,,"","",,,"","","",
56546,24,"","MI","Minnesota",,,,"","",,,"","","",
56547,245,"","MI","Minnesota",,,,"","",,,"","","",
56548,43,"","MI","Minnesota",,,,"","",,,"","","",
56549,439,"","MI","Minnesota",,,,"","",,,"","","",
56550,26,"","MI","Minnesota",,,,"","",,,"","","",
56551,151,"","MI","Minnesota",,,,"","",,,"","","",
56552,39,"","MI","Minnesota",,,,"","",,,"","","",
56553,17,"","MI","Minnesota",,,,"","",,,"","","",
56554,227,"","MI","Minnesota",,,,"","",,,"","","",
56556,118,"","MI","Minnesota",,,,"","",,,"","","",
56557,218,"","MI","Minnesota",,,,"","",,,"","","",
56560,4721,"","MI","Minnesota",,,,"","",,,"","","",
56561,8,"","MI","Minnesota",,,,"","",,,"","","",
56562,30,"","MI","Minnesota",,,,"","",,,"","","",
56563,28,"","MI","Minnesota",,,,"","",,,"","","",
56565,10,"","MI","Minnesota",,,,"","",,,"","","",
56566,37,"","MI","Minnesota",,,,"","",,,"","","",
56567,210,"","MI","Minnesota",,,,"","",,,"","","",
56568,0,"","MI","Minnesota",,,,"","",,,"","","",
56569,115,"","MI","Minnesota",,,,"","",,,"","","",
56570,93,"","MI","Minnesota",,,,"","",,,"","","",
56571,136,"","MI","Minnesota",,,,"","",,,"","","",
56572,687,"","MI","Minnesota",,,,"","",,,"","","",
56573,564,"","MI","Minnesota",,,,"","",,,"","","",
56574,32,"","MI","Minnesota",,,,"","",,,"","","",
56575,36,"","MI","Minnesota",,,,"","",,,"","","",
56576,57,"","MI","Minnesota",,,,"","",,,"","","",
56577,0,"","MI","Minnesota",,,,"","",,,"","","",
56578,66,"","MI","Minnesota",,,,"","",,,"","","",
56579,62,"","MI","Minnesota",,,,"","",,,"","","",
56580,88,"","MI","Minnesota",,,,"","",,,"","","",
56581,17,"","MI","Minnesota",,,,"","",,,"","","",
56583,17,"","MI","Minnesota",,,,"","",,,"","","",
56584,63,"","MI","Minnesota",,,,"","",,,"","","",
56585,100,"","MI","Minnesota",,,,"","",,,"","","",
56586,146,"","MI","Minnesota",,,,"","",,,"","","",
56587,108,"","MI","Minnesota",,,,"","",,,"","","",
56588,35,"","MI","Minnesota",,,,"","",,,"","","",
56589,154,"","MI","Minnesota",,,,"","",,,"","","",
56590,14,"","MI","Minnesota",,,,"","",,,"","","",
56591,19,"","MI","Minnesota",,,,"","",,,"","","",
56592,36,"","MI","Minnesota",,,,"","",,,"","","",
56593,0,"","MI","Minnesota",,,,"","",,,"","","",
56594,40,"","MI","Minnesota",,,,"","",,,"","","",
56601,2438,"","MI","Minnesota",,,,"","",,,"","","",
56619,44,"","MI","Minnesota",,,,"","",,,"","","",
56621,417,"","MI","Minnesota",,,,"","",,,"","","",
56623,171,"","MI","Minnesota",,,,"","",,,"","","",
56626,27,"","MI","Minnesota",,,,"","",,,"","","",
56627,0,"","MI","Minnesota",,,,"","",,,"","","",
56628,66,"","MI","Minnesota",,,,"","",,,"","","",
56629,0,"","MI","Minnesota",,,,"","",,,"","","",
56630,178,"","MI","Minnesota",,,,"","",,,"","","",
56631,0,"","MI","Minnesota",,,,"","",,,"","","",
56633,353,"","MI","Minnesota",,,,"","",,,"","","",
56634,113,"","MI","Minnesota",,,,"","",,,"","","",
56636,373,"","MI","Minnesota",,,,"","",,,"","","",
56637,14,"","MI","Minnesota",,,,"","",,,"","","",
56639,12,"","MI","Minnesota",,,,"","",,,"","","",
56641,33,"","MI","Minnesota",,,,"","",,,"","","",
56644,56,"","MI","Minnesota",,,,"","",,,"","","",
56646,25,"","MI","Minnesota",,,,"","",,,"","","",
56647,44,"","MI","Minnesota",,,,"","",,,"","","",
56649,466,"","MI","Minnesota",,,,"","",,,"","","",
56650,44,"","MI","Minnesota",,,,"","",,,"","","",
56651,53,"","MI","Minnesota",,,,"","",,,"","","",
56652,24,"","MI","Minnesota",,,,"","",,,"","","",
56653,63,"","MI","Minnesota",,,,"","",,,"","","",
56654,7,"","MI","Minnesota",,,,"","",,,"","","",
56655,86,"","MI","Minnesota",,,,"","",,,"","","",
56657,10,"","MI","Minnesota",,,,"","",,,"","","",
56658,0,"","MI","Minnesota",,,,"","",,,"","","",
56659,0,"","MI","Minnesota",,,,"","",,,"","","",
56660,18,"","MI","Minnesota",,,,"","",,,"","","",
56661,51,"","MI","Minnesota",,,,"","",,,"","","",
56662,26,"","MI","Minnesota",,,,"","",,,"","","",
56663,20,"","MI","Minnesota",,,,"","",,,"","","",
56666,62,"","MI","Minnesota",,,,"","",,,"","","",
56667,25,"","MI","Minnesota",,,,"","",,,"","","",
56668,12,"","MI","Minnesota",,,,"","",,,"","","",
56669,23,"","MI","Minnesota",,,,"","",,,"","","",
56670,115,"","MI","Minnesota",,,,"","",,,"","","",
56671,185,"","MI","Minnesota",,,,"","",,,"","","",
56672,139,"","MI","Minnesota",,,,"","",,,"","","",
56673,66,"","MI","Minnesota",,,,"","",,,"","","",
56676,101,"","MI","Minnesota",,,,"","",,,"","","",
56678,94,"","MI","Minnesota",,,,"","",,,"","","",
56679,0,"","MI","Minnesota",,,,"","",,,"","","",
56680,6,"","MI","Minnesota",,,,"","",,,"","","",
56681,42,"","MI","Minnesota",,,,"","",,,"","","",
56682,0,"","MI","Minnesota",,,,"","",,,"","","",
56683,39,"","MI","Minnesota",,,,"","",,,"","","",
56684,37,"","MI","Minnesota",,,,"","",,,"","","",
56685,10,"","MI","Minnesota",,,,"","",,,"","","",
56686,29,"","MI","Minnesota",,,,"","",,,"","","",
56687,0,"","MI","Minnesota",,,,"","",,,"","","",
56688,0,"","MI","Minnesota",,,,"","",,,"","","",
56701,969,"","MI","Minnesota",,,,"","",,,"","","",
56710,51,"","MI","Minnesota",,,,"","",,,"","","",
56711,0,"","MI","Minnesota",,,,"","",,,"","","",
56713,92,"","MI","Minnesota",,,,"","",,,"","","",
56714,159,"","MI","Minnesota",,,,"","",,,"","","",
56715,8,"","MI","Minnesota",,,,"","",,,"","","",
56716,1017,"","MI","Minnesota",,,,"","",,,"","","",
56720,0,"","MI","Minnesota",,,,"","",,,"","","",
56721,1272,"","MI","Minnesota",,,,"","",,,"","","",
56722,52,"","MI","Minnesota",,,,"","",,,"","","",
56723,115,"","MI","Minnesota",,,,"","",,,"","","",
56724,10,"","MI","Minnesota",,,,"","",,,"","","",
56725,70,"","MI","Minnesota",,,,"","",,,"","","",
56726,207,"","MI","Minnesota",,,,"","",,,"","","",
56727,62,"","MI","Minnesota",,,,"","",,,"","","",
56728,157,"","MI","Minnesota",,,,"","",,,"","","",
56729,7,"","MI","Minnesota",,,,"","",,,"","","",
56731,0,"","MI","Minnesota",,,,"","",,,"","","",
56732,111,"","MI","Minnesota",,,,"","",,,"","","",
56733,26,"","MI","Minnesota",,,,"","",,,"","","",
56734,16,"","MI","Minnesota",,,,"","",,,"","","",
56735,73,"","MI","Minnesota",,,,"","",,,"","","",
56736,72,"","MI","Minnesota",,,,"","",,,"","","",
56737,61,"","MI","Minnesota",,,,"","",,,"","","",
56738,89,"","MI","Minnesota",,,,"","",,,"","","",
56740,0,"","MI","Minnesota",,,,"","",,,"","","",
56741,0,"","MI","Minnesota",,,,"","",,,"","","",
56742,69,"","MI","Minnesota",,,,"","",,,"","","",
56744,54,"","MI","Minnesota",,,,"","",,,"","","",
56748,43,"","MI","Minnesota",,,,"","",,,"","","",
56750,222,"","MI","Minnesota",,,,"","",,,"","","",
56751,681,"","MI","Minnesota",,,,"","",,,"","","",
56754,31,"","MI","Minnesota",,,,"","",,,"","","",
56755,0,"","MI","Minnesota",,,,"","",,,"","","",
56756,70,"","MI","Minnesota",,,,"","",,,"","","",
56757,68,"","MI","Minnesota",,,,"","",,,"","","",
56758,33,"","MI","Minnesota",,,,"","",,,"","","",
56759,43,"","MI","Minnesota",,,,"","",,,"","","",
56760,12,"","MI","Minnesota",,,,"","",,,"","","",
56761,27,"","MI","Minnesota",,,,"","",,,"","","",
56762,239,"","MI","Minnesota",,,,"","",,,"","","",
56763,451,"","MI","Minnesota",,,,"","",,,"","","",
60000,41,"","IL","Illinois",,418,,"","",,,"","","",
60001,6,"","IL","Illinois",,159,,"","",,,"","","",
60002,1635,"","IL","Illinois",,14482,,"","",,,"","","",
60004,3378,"","IL","Illinois",,53359,,"","",,,"","","",
60005,2127,"","IL","Illinois",,33405,,"","",,,"","","",
60006,14,"","IL","Illinois",,219,,"","",,,"","","",
60007,2584,"","IL","Illinois",,28888,,"","",,,"","","",
60008,2266,"","IL","Illinois",,25374,,"","",,,"","","",
60009,20,"","IL","Illinois",,199,,"","",,,"","","",
60010,2693,"","IL","Illinois",,38829,,"","",,,"","","",
60011,8,"","IL","Illinois",,192,,"","",,,"","","",
60012,850,"","IL","Illinois",,12623,,"","",,,"","","",
60013,1710,"","IL","Illinois",,18471,,"","",,,"","","",
60014,3497,"","IL","Illinois",,35607,,"","",,,"","","",
60015,1649,"","IL","Illinois",,38527,,"","",,,"","","",
60016,5338,"","IL","Illinois",,63160,,"","",,,"","","",
60017,12,"","IL","Illinois",,160,,"","",,,"","","",
60018,3222,"","IL","Illinois",,38491,,"","",,,"","","",
60019,8,"","IL","Illinois",,95,,"","",,,"","","",
60020,746,"","IL","Illinois",,8953,,"","",,,"","","",
60021,304,"","IL","Illinois",,3881,,"","",,,"","","",
60022,375,"","IL","Illinois",,8830,,"","",,,"","","",
60025,2751,"","IL","Illinois",,44681,,"","",,,"","","",
60026,850,"","IL","Illinois",,19326,,"","",,,"","","",
60029,43,"","IL","Illinois",,543,,"","",,,"","","",
60030,2263,"","IL","Illinois",,28989,,"","",,,"","","",
60031,2737,"","IL","Illinois",,36072,,"","",,,"","","",
60033,1374,"","IL","Illinois",,10690,,"","",,,"","","",
60034,142,"","IL","Illinois",,1645,,"","",,,"","","",
60035,1594,"","IL","Illinois",,41569,,"","",,,"","","",
60036,9,"","IL","Illinois",,74,,"","",,,"","","",
60038,7,"","IL","Illinois",,132,,"","",,,"","","",
60040,627,"","IL","Illinois",,10721,,"","",,,"","","",
60041,658,"","IL","Illinois",,6790,,"","",,,"","","",
60042,599,"","IL","Illinois",,5967,,"","",,,"","","",
